"week_start","ticker","score","target_weight","predicted_week_gain","close_start","close_end","realized_week_gain","tradeable_flag"
"2025-04-08","IVZ","0.239172399245041","0.1","-1.0000016006934371","21.0","12.970000267028809","-0.38238093966529485","True"
"2025-04-08","GNRC","0.2345269772711151","0.1","-1.00158308528868","196.42999267578125","113.43000030517578","-0.42254235842487464","True"
"2025-04-08","GEV","0.2283128303583664","0.1","22.245027062105095","662.77001953125","322.29998779296875","-0.5137076537938179","True"
"2025-04-08","PTC","0.2079900174828338","0.1","-0.982758850341947","216.4100036621093","146.5399932861328","-0.3228594297566192","True"
"2025-04-08","SMCI","0.2012992924967868","0.1","-1.0000799415741055","58.22999954223633","33.119998931884766","-0.43122103396443223","True"
"2025-04-08","TTD","0.1871141404736465","0.1","-2.2766099560944975","89.76000213623047","48.63999938964844","-0.4581105366304852","True"
"2025-04-08","TEL","0.1810288356574301","0.1","-0.8645867071413004","204.0","129.9499969482422","-0.36299021103802853","True"
"2025-04-08","TPR","0.1793183475840317","0.1","8.490996400267033","111.88999938964844","63.77999877929688","-0.4299758769576191","True"
"2025-04-08","CSGP","0.1703822726791542","0.1","7.242664352068541","96.83000183105467","79.52999877929688","-0.17866366544061607","True"
"2025-06-10","WBD","0.5253179084355708","0.1","2.147434246251059","19.07999992370605","10.760000228881836","-0.436058685958745","True"
"2025-06-10","INTC","0.4539407983190885","0.1","-1.000019393368446","36.59000015258789","20.739999771118164","-0.4331784726802934","True"
"2025-06-10","MU","0.4202065739982313","0.1","71.26279841824676","190.9600067138672","119.83999633789062","-0.3724340588369489","True"
"2025-06-10","LRCX","0.392927947323919","0.1","17.01523688838832","149.14999389648438","93.41000366210938","-0.373717683643089","True"
"2025-06-10","AMAT","0.3475560880353834","0.1","1.010864779265829","223.9100036621093","176.5500030517578","-0.21151355381968528","True"
"2025-06-10","MRVL","0.3317548174378523","0.1","-0.9737205910916548","88.91999816894531","70.41999816894531","-0.2080521860206358","True"
"2025-06-10","SMCI","0.3231029585556974","0.1","0.8828205189453628","54.619998931884766","43.68999862670898","-0.20010985937232106","True"
"2025-06-10","ASML","0.2956009795894722","0.1","1.7870012860200037","1043.300048828125","775.22998046875","-0.25694436481670035","True"
"2025-06-10","WDC","0.2942027043571165","0.1","58.402902589576186","125.27999877929688","57.40999984741211","-0.5417464846200223","True"
"2025-06-10","CNC","0.2755450040158496","0.1","-1.0000398950628984","37.63999938964844","54.68000030517578","0.45270991476725686","True"
"2025-03-11","AMD","0.2514498861315585","0.1","-1.0000136285947478","259.6499938964844","104.58999633789062","-0.5971885276469988","True"
"2025-03-11","MU","0.2057229854213861","0.1","0.2199664439446236","234.6999969482422","103.11000061035156","-0.5606731915165293","True"
"2025-03-11","WDC","0.1952983460480551","0.1","-0.9998158747564672","158.02000427246094","44.75","-0.7168080066442648","True"
"2025-03-11","ISRG","0.1952297171499941","0.1","-0.9135966000748318","544.2100219726562","488.7999877929688","-0.10181737186470174","True"
"2025-03-11","JBHT","0.1859780145575976","0.1","-0.9804941324460236","169.75","149.4600067138672","-0.11952867915247611","True"
"2025-03-11","GM","0.1630551517359066","0.1","1.1175497664244225","68.22000122070312","49.0","-0.28173557427129325","True"
"2025-03-11","LVS","0.1592196193090842","0.1","0.010091585756218935","61.72999954223633","43.66999816894531","-0.292564417742044","True"
"2025-03-11","CAH","0.1571234870953609","0.1","13.974862466882218","190.22000122070312","130.02999877929688","-0.316423099858835","True"
"2025-03-11","WBD","0.1502686791690933","0.1","2.1191616486381535","22.290000915527344","10.479999542236328","-0.5298340461289124","True"
"2025-03-11","TER","0.1480581984904221","0.1","-1.1501565788306556","183.07000732421875","90.16999816894533","-0.5074561940162411","True"
"2025-08-12","DECK","0.2514429296190807","0.1","-1.000015256626181","101.20999908447266","105.58000183105467","0.04317757915336706","True"
"2025-08-12","DXCM","0.1917032915461248","0.1","-0.9933746985934684","65.62000274658203","80.81999969482422","0.23163663992735684","True"
"2025-08-12","ADI","0.1889746927366766","0.1","-0.48549407178357307","279.1300048828125","231.5500030517578","-0.17045821301450648","True"
"2025-08-12","ALB","0.1881157711325545","0.1","6.970720127258266","127.1999969482422","83.08999633789062","-0.34677674267791037","True"
"2025-08-12","MCHP","0.1704403391169937","0.1","-0.9385829413846044","67.3499984741211","65.55999755859375","-0.026577594002695326","True"
"2025-08-12","DG","0.1624650677510731","0.1","17.208076954415642","124.2699966430664","112.3000030517578","-0.09632247456873544","True"
"2025-08-12","WBD","0.1575067579199934","0.1","1.3196335722192405","27.229999542236328","11.81999969482422","-0.5659199451512926","True"
"2025-08-12","BIIB","0.1471577193030594","0.1","-0.36539579952552503","180.44000244140625","135.91000366210938","-0.24678562500993628","True"
"2025-08-12","SNPS","0.143433994089128","0.1","14.191894017903468","465.75","625.3300170898438","0.34263020309145187","True"
"2025-08-12","LUV","0.1391625881546117","0.1","-0.9999513398244645","37.95000076293945","31.309999465942383","-0.17496709258254994","True"
"2026-12-01","MU","0.4010898640313157","0.1","0.0","345.8699951171875","345.8699951171875","0.0","True"
"2026-12-01","LRCX","0.2950248804819267","0.1","0.0","220.3999938964844","220.3999938964844","0.0","True"
"2026-12-01","ALB","0.2424709502104785","0.1","0.0","169.3300018310547","169.3300018310547","0.0","True"
"2026-12-01","FCX","0.2048278469668438","0.1","0.0","58.709999084472656","58.709999084472656","0.0","True"
"2026-12-01","HII","0.1765949394531267","0.1","0.0","398.25","398.25","0.0","True"
"2026-12-01","SNPS","0.1581086246650755","0.1","0.0","533.4199829101562","533.4199829101562","0.0","True"
"2026-12-01","LHX","0.1559688444474386","0.1","0.0","340.67999267578125","340.67999267578125","0.0","True"
"2026-12-01","Q","0.1532913749415341","0.1","0.0","90.91000366210938","90.91000366210938","0.0","True"
"2026-12-01","BA","0.1503475662696509","0.1","0.0","239.8099975585937","239.8099975585937","0.0","True"
"2026-12-01","URI","0.1500425984124893","0.1","0.0","948.489990234375","948.489990234375","0.0","True"
