ticker,cum_return_last,weekly_return_last,monthly_return_last,annual_return_last,vol_20d_last
GIS,-0.245129556246591,0.0011234116747567,-0.0519148643980634,-0.2517212100053329,0.0163610456343737
GL,0.4772727028772843,-0.0177736288336101,-0.048780487804878,0.1091248910252544,0.0099159985656895
GLW,1.671821533333592,-0.0095540756437486,0.0405978054982691,0.7507975501755446,0.0185094761229357
GM,0.9669218367462008,-0.0141054119519062,-0.0386100030681434,0.6665969047574405,0.0194775940269409
GNRC,-0.2295600445858872,0.075598308622349,0.2286769228501914,0.2166666541477349,0.0248512478091371
GOOG,2.800745069349857,-0.0057819328064522,0.0404218921825718,0.6990687402516034,0.0112307094315308
GOOGL,2.79959771457182,-0.0062727494673295,0.0440637922227928,0.7139496656951114,0.0110209466014627
GPC,0.3981105391046013,0.0050387208201014,0.0967408337373791,0.1630049783831666,0.0162178320601066
GPN,-0.6370524146249319,0.019105636509608,-0.0736544300666733,-0.327280885228114,0.0186637773773822
GRMN,0.7354376504445297,-0.0265817035018488,0.0057073081411966,-0.0579392624214626,0.0156170624081171
GS,2.4674717165389133,-0.0448232797475962,0.0088934488299996,0.423626907590912,0.0208484397729054
GWW,1.686833237000238,-0.0101616753211952,0.0263211562648779,0.0143251071767045,0.0142907139079636
HAL,0.8029740255175544,0.0423703125896723,0.2112022808160132,0.2913655222768736,0.0280801486345775
HAS,-0.0356676686815115,0.0287703415862379,0.0863653471636325,0.505602682645304,0.0155634423674202
HBAN,0.3813694109732459,-0.0371809133892271,-0.0219841823382309,0.025413729505725,0.0215506937202229
HCA,1.8775360953258409,0.0033880890471555,-0.0067079962286592,0.397975309961861,0.0131251522402081
HD,0.4541147676879555,0.0094693833253154,0.1048828037653986,-0.0726161562483455,0.0143192347969588
HIG,1.663491254476885,-0.0074851550900114,-0.0794446464825171,0.132118602466307,0.0083054925465524
HII,1.5515390355719934,-0.017187150573188,0.1776057735186247,1.1401982955999874,0.022873426020441
HLT,1.7741484076993506,-0.0091075974617409,0.0163995832212204,0.1561372049449718,0.0146623587532728
HOLX,0.0263949703594099,0.0009335781767172,0.0073825912987626,0.0309065921109967,0.0013421982622378
HON,0.129930628894362,0.0094352857011603,0.1245621030335959,0.0567531423684339,0.0142835551043221
HOOD,2.0726593567338023,-0.0160934341951377,-0.1116738982480518,0.973985172651999,0.0284639866132279
HPE,0.8193603969131598,-0.018190358548618,-0.1387070876808303,-0.0145131724921757,0.0199210272245004
HPQ,-0.1941103354085522,-0.0461463178856202,-0.1610535218830373,-0.4034387323539504,0.0169882638245658
HRL,-0.4687972435332808,0.0156895573446904,0.0102669402909023,-0.1595490264181139,0.0173476067809983
HSIC,0.1612272757575823,-0.0346337103800684,0.0133875391833835,-0.0573801045965632,0.0149780234242206
HST,0.3215548598637885,0.0059171925469967,0.0097192387001439,0.1423335250003059,0.0155656574023891
HSY,0.267064312006553,-0.0331715096117026,0.0346320010324452,0.3103070130721352,0.0147093692611224
HUBB,2.111175229879144,-0.0077251615502588,0.064105374064727,0.2136125925226402,0.0178957042483082
HUM,-0.3534535082813331,-0.0248097146135178,0.0279652844744455,-0.0827109037974127,0.0193240582476376
HWM,6.99739459166241,-0.0444661835881542,0.012819914427945,0.6814553541334425,0.0175095019377563
IBKR,4.068104028159612,0.0575245526934695,0.1758108197019678,0.3292782667845537,0.0251884841028531
IBM,1.4680670884819054,-0.0432820047932374,-0.0397950985498537,0.1106722977569985,0.0216836787331193
ICE,0.5263017477306071,-0.0060351941461256,0.0633338712643505,0.0761045174847021,0.0155007993598033
IDXX,0.4109237877194776,-0.0300823625230811,0.0082390987394302,0.4808451470764281,0.0154036511242981
IEX,-0.0002047682485968,-0.0084293325804022,0.0836293428381533,-0.0116914542827517,0.01373486290076
IFF,-0.3031023783700419,0.0216239264112543,0.0942917716772515,-0.1502668473240239,0.0120401623790531
INCY,0.1797571019560682,-0.039732617051873,0.01543205281449,0.3551686814883987,0.0231390978420663
INTC,-0.0926112068390836,-0.0402470065267391,0.2464048640766181,1.2936387058411167,0.061260790674183
INTU,0.5172718648957202,0.0342569888105379,-0.1642784754371105,-0.041291331484827,0.026001518062647
INVH,-0.048635388151121,-0.0166364951471601,-0.0047583880753567,-0.1373730920311435,0.0183305855620761
IP,-0.0626883576224667,-0.007151039665637,0.0932182393500229,-0.2011878236394972,0.0242415903806408
IPG,0.0617977676272309,0.0,0.0,-0.1218727628020382,0.0
IQV,0.3324461462400194,-0.0099713698679738,0.0411025268141043,0.1453952237257527,0.0155693425539958
IR,0.9681786590293529,-0.0107759135455325,0.0691430600802895,-0.0567813113993601,0.0213676888074739
IRM,2.265526756321374,-0.0243928276851981,0.148907407190606,-0.0993167833751306,0.0155226112923659
ISRG,0.964962538336282,-0.0205794575058411,-0.0921078262686672,-0.1132341029195854,0.0150246538960776
