week_start,predicted_portfolio_gain,realized_portfolio_gain,n_untradeable,strategy
2024-10-01,10.772290256945196,0.08745262607020504,5,longshort
2024-10-08,12.17342504707805,0.10024286348086452,5,longshort
2024-10-15,12.50203587687948,1.4148031980924007e-06,5,longshort
2024-10-22,14.09746495354662,-0.0022495490632549,5,longshort
2024-10-29,14.789605674055005,-0.05555495986204923,5,longshort
2024-11-05,15.409484394756921,0.15038562119496077,5,longshort
2024-11-12,13.55271602617956,-0.008440099742338579,5,longshort
2024-11-19,14.049190637641477,0.03365985504317626,5,longshort
2024-11-26,14.731263152761102,-0.11530702892873795,5,longshort
2024-12-03,13.23141470431539,0.05337380297178016,5,longshort
2024-12-10,12.730627251582021,0.07515451500208511,5,longshort
2024-12-17,11.874148563162088,-0.01929579893275593,5,longshort
2024-12-24,13.248568418138968,-0.01673930236797964,5,longshort
2024-12-31,10.15458987204846,0.0,5,longshort
2025-01-07,11.288939031801918,-0.02799700973088807,5,longshort
2025-01-14,12.785973502435365,0.02407222130560609,5,longshort
2025-01-21,11.11150121896399,0.00015294101427785884,5,longshort
2025-01-28,12.014494992741923,0.0005247094236724871,5,longshort
2025-02-04,11.965092681928601,0.11232338267999474,5,longshort
2025-02-11,12.32022583432687,-0.01140017684381625,5,longshort
2025-02-18,11.38336034337665,-0.015672608136448798,5,longshort
2025-02-25,7.822249043508237,-0.011420200356929089,5,longshort
2025-03-04,5.162642607311149,0.18260616627235665,5,longshort
2025-03-11,5.300886590339844,-0.021477541458168242,5,longshort
2025-03-18,5.2936214952837375,0.017327696233845117,5,longshort
2025-03-25,6.96778605444891,-0.0153658253996317,5,longshort
2025-04-01,7.603947778843043,0.0841199023377265,5,longshort
2025-04-08,9.925978377010713,-0.08612119893535068,5,longshort
2025-04-15,11.022357340706476,-0.027076437021684316,5,longshort
2025-04-22,9.878542654166877,0.03288016412454229,5,longshort
2025-04-29,9.376917237023806,0.013281643938833404,5,longshort
2025-05-06,8.15337608960577,0.09371714800120134,5,longshort
2025-05-13,8.588338627281237,0.012314202569325482,5,longshort
2025-05-20,12.980547913834332,-0.028325348645831177,5,longshort
2025-05-27,14.792189862398782,0.041090960276558626,5,longshort
2025-06-03,15.944005037566688,0.028353934601543566,5,longshort
2025-06-10,12.635300430996123,-0.04528938183956642,5,longshort
2025-06-17,13.6254821685333,0.010424028284903046,5,longshort
2025-06-24,14.862968703519371,0.009376343555279894,5,longshort
2025-07-01,11.924366033982299,0.05044224599285076,5,longshort
2025-07-08,12.761212800818177,0.017403299869888696,5,longshort
2025-07-15,12.684213061991786,0.008841291442869341,5,longshort
2025-07-22,11.186767801887408,0.004633484462781916,5,longshort
2025-07-29,13.372675599718905,-0.16283564017417937,5,longshort
2025-08-05,12.733795485526635,0.07109889816066157,5,longshort
2025-08-12,11.330893762736924,0.0010237145026777182,5,longshort
2025-08-19,8.636698652711251,0.007288178575248509,5,longshort
2025-08-26,8.19915745423573,-0.027777383549639007,5,longshort
2025-09-02,9.16979990229078,-0.018684552850154478,5,longshort
2025-09-09,13.571813596124843,0.0028714925903155853,5,longshort
2025-09-16,18.192713729067794,0.0064452547877851185,5,longshort
2025-09-23,18.295310893612925,0.0033034817047382574,5,longshort
2025-09-30,19.51214342237364,-0.03465248235558774,5,longshort
2025-10-07,17.567583710743705,0.01023389472818815,5,longshort
2025-10-14,15.1039488185071,0.0071305158807508,5,longshort
2025-10-21,14.437003414823714,0.006933314055707337,5,longshort
2025-10-28,16.366407540604158,-0.06038272756311499,5,longshort
2025-11-04,15.677176199396417,0.15429566141633347,5,longshort
2025-11-11,14.786584221199107,-0.026783583310545502,5,longshort
2025-11-18,14.282494189502456,0.008330294566084081,5,longshort
2025-11-25,13.416742766984411,0.011438034454216659,5,longshort
2025-12-02,11.953541709511857,0.030413626451578087,5,longshort
2025-12-09,12.085625392071329,0.023978067294709943,5,longshort
2025-12-16,11.971241984544637,0.009431216306048809,5,longshort
2025-12-23,13.969397499110151,0.0019665416364364695,5,longshort
2025-12-30,11.88439718051092,-0.008804055490480913,5,longshort
2026-01-06,12.536536980297088,0.0,5,longshort
2026-01-13,14.694814748779669,0.00497913392411432,5,longshort
2026-01-20,0.4547690634782817,0.01686455240915558,2,longshort
