date,market_return,market_level,trend_lookback_days,vol_lookback_days,trend_regime,vol_regime,regime_score
2021-03-15,0.009802439858043775,1.1072117004793818,60,60,unknown,unknown,0.5
2021-03-16,-0.0072375659979556795,1.0991981827234536,60,60,unknown,unknown,0.5
2021-03-17,0.0036124153201870296,1.1031689430786455,60,60,unknown,unknown,0.5
2021-03-18,-0.011518776022585515,1.0904617871082503,60,60,unknown,unknown,0.5
2021-03-19,0.0003974617423703636,1.0908952039501425,60,60,unknown,unknown,0.5
2021-03-22,0.002012339762403607,1.0930904557456669,60,60,unknown,unknown,0.5
2021-03-23,-0.01313033285697487,1.0787378142189439,60,60,unknown,unknown,0.5
2021-03-24,-0.0029227366469398272,1.0755849476768864,60,60,unknown,unknown,0.5
2021-03-25,0.010712884194220227,1.087107564662395,60,60,up,high,0.7
2021-03-26,0.017916063040809418,1.1065842523230274,60,60,up,high,0.7
2021-03-29,-0.005381559261769831,1.1006291035910096,60,60,up,high,0.7
2021-03-30,0.001069543802996946,1.1018062746281534,60,60,up,high,0.7
2021-03-31,0.0003828970046852609,1.102228152950452,60,60,up,high,0.7
2021-04-01,0.01151629220796024,1.1149217344396696,60,60,up,high,0.7
2021-04-02,0.0,1.1149217344396696,60,60,up,high,0.7
2021-04-05,0.008909563593049669,1.124855200533933,60,60,up,high,0.7
2021-04-06,0.0014543056286903868,1.1264910837835311,60,60,up,high,0.7
2021-04-07,-0.003512961405293255,1.1225337640827926,60,60,up,high,0.7
2021-04-08,0.0021963691264884114,1.1249992625856648,60,60,up,high,0.7
2021-04-09,0.005758020526924368,1.1314770314324079,60,60,up,high,0.7
2021-04-12,0.0015361677044312032,1.1332151699064,60,60,up,high,0.7
2021-04-13,0.0005676627057212121,1.1338584538959133,60,60,up,high,0.7
2021-04-14,0.0005133553905919149,1.134440526245389,60,60,up,high,0.7
2021-04-15,0.008855652929755379,1.1444867378152672,60,60,up,high,0.7
2021-04-16,0.0038786943699805243,1.1489258520817487,60,60,up,high,0.7
2021-04-19,-0.005179287175294228,1.1429752351506977,60,60,up,high,0.7
2021-04-20,-0.007590849606289489,1.1342990820369554,60,60,up,high,0.7
2021-04-21,0.011945065280102737,1.1478483586190475,60,60,up,high,0.7
2021-04-22,-0.005537460733092924,1.1414921934056494,60,60,up,high,0.7
2021-04-23,0.010484826098059948,1.1534605405458007,60,60,up,high,0.7
2021-04-26,0.0026726951485281877,1.156543388936536,60,60,up,high,0.7
2021-04-27,0.0015785419377845505,1.1583690411788397,60,60,up,high,0.7
2021-04-28,-0.00024812952375295993,1.1580816156203217,60,60,up,high,0.7
2021-04-29,0.005533031721025554,1.1644893179350855,60,60,up,low,1.0
2021-04-30,-0.007772303631600784,1.1554385533803384,60,60,up,high,0.7
2021-05-03,0.004780843875020811,1.1609625247112296,60,60,up,low,1.0
2021-05-04,-0.0031544643713606988,1.157300309790543,60,60,up,high,0.7
2021-05-05,0.00129968511676376,1.1588044357788039,60,60,up,high,0.7
2021-05-06,0.003413936295997013,1.1627605203020714,60,60,up,high,0.7
2021-05-07,0.0108862424339839,1.1754186132187452,60,60,up,high,0.7
2021-05-10,-0.005603526758065577,1.1688321235676458,60,60,up,high,0.7
2021-05-11,-0.00941747160769669,1.1578246802297836,60,60,up,high,0.7
2021-05-12,-0.02272979138635766,1.1315075667861842,60,60,up,high,0.7
2021-05-13,0.012138507293553721,1.1452423796383298,60,60,up,high,0.7
2021-05-14,0.01618100869271463,1.1637735565385228,60,60,up,high,0.7
2021-05-17,-0.0018895738336217574,1.1615745204778267,60,60,up,high,0.7
2021-05-18,-0.0074265841820614275,1.1529479895177606,60,60,up,high,0.7
2021-05-19,-0.004613776146333282,1.1476285455857607,60,60,up,high,0.7
2021-05-20,0.008907853318905295,1.1578514523344272,60,60,up,high,0.7
2021-05-21,0.0012235106634358426,1.159268095933033,60,60,up,high,0.7
2021-05-24,0.006565886803710147,1.166879719026082,60,60,up,high,0.7
2021-05-25,-0.003892483328595536,1.1623376591732968,60,60,up,high,0.7
2021-05-26,0.004504643781551109,1.1675735762817543,60,60,up,high,0.7
2021-05-27,0.00419802481641342,1.1724750791299738,60,60,up,low,1.0
2021-05-28,0.0012316046869132776,1.1739191049327193,60,60,up,low,1.0
2021-05-31,0.0,1.1739191049327193,60,60,up,low,1.0
2021-06-01,0.0029845538405003534,1.177422729705783,60,60,up,low,1.0
2021-06-02,0.0008329301236500605,1.1784034405656254,60,60,up,low,1.0
2021-06-03,-0.002817179444546803,1.1750836666154807,60,60,up,low,1.0
2021-06-04,0.005917932242794797,1.1820377321341258,60,60,up,low,1.0
2021-06-07,-0.0012422507604987875,1.180569344862444,60,60,up,low,1.0
2021-06-08,0.0016660001733231889,1.1825361735956046,60,60,up,low,1.0
2021-06-09,-0.0034565695091760386,1.1784486551144564,60,60,up,low,1.0
2021-06-10,0.0026580641321395917,1.1815810472161843,60,60,up,low,1.0
2021-06-11,0.0037166826639854138,1.1859726090104663,60,60,up,low,1.0
2021-06-14,-0.002391509782296424,1.1831363439144822,60,60,up,low,1.0
2021-06-15,-0.000375597338710349,1.1826919610523763,60,60,up,low,1.0
2021-06-16,-0.006219865290147278,1.1753357763748904,60,60,up,low,1.0
2021-06-17,-0.006902925006687687,1.1672225216528975,60,60,up,low,1.0
2021-06-18,-0.01524914938521773,1.149423371054422,60,60,up,low,1.0
2021-06-21,0.017642043465135298,1.1697015481264064,60,60,up,low,1.0
2021-06-22,0.0017648436861672397,1.1717658885183173,60,60,up,low,1.0
2021-06-23,-0.001186981063571042,1.1703750245977076,60,60,up,low,1.0
2021-06-24,0.006895773352115369,1.1784456655043098,60,60,up,low,1.0
2021-06-25,0.006544863930413851,1.1861584320344214,60,60,up,low,1.0
2021-06-28,-0.0025811158217701794,1.183096819738371,60,60,up,low,1.0
2021-06-29,-0.0006081155702412754,1.182377360141185,60,60,up,low,1.0
2021-06-30,0.0008581930055794969,1.183392068121614,60,60,up,low,1.0
2021-07-01,0.006038699924960615,1.190538217714579,60,60,up,low,1.0
2021-07-02,0.002534848431791366,1.1935560516487402,60,60,up,low,1.0
2021-07-05,0.0,1.1935560516487402,60,60,up,low,1.0
2021-07-06,-0.006904360852937489,1.18531530996995,60,60,up,low,1.0
2021-07-07,0.002949694723362343,1.188811628285289,60,60,up,low,1.0
2021-07-08,-0.01035684183062287,1.176499294284733,60,60,up,low,1.0
2021-07-09,0.015056635615343018,1.1942134154604864,60,60,up,low,1.0
2021-07-12,0.0019943940339769276,1.196595147571576,60,60,up,low,1.0
2021-07-13,-0.008536638991018622,1.1863802467783526,60,60,up,low,1.0
2021-07-14,-0.002348247192820217,1.183594332694238,60,60,up,low,1.0
2021-07-15,-0.0022744695783545586,1.180902283391412,60,60,up,low,1.0
2021-07-16,-0.007062350626236147,1.172562337410779,60,60,up,low,1.0
2021-07-19,-0.01704199938653998,1.1525795307759445,60,60,neutral,low,0.6
2021-07-20,0.018764700293952535,1.1742073402358997,60,60,up,low,1.0
2021-07-21,0.010115649390210188,1.1860852100011372,60,60,up,low,1.0
2021-07-22,-0.0020470769421679115,1.1836572023162975,60,60,up,low,1.0
2021-07-23,0.008129041565973487,1.1932792009137905,60,60,up,low,1.0
2021-07-26,0.002741781993256032,1.1965509123397828,60,60,up,low,1.0
2021-07-27,-0.0023083446974260548,1.1937888603860831,60,60,up,low,1.0
2021-07-28,0.0014213398597119498,1.19548564007743,60,60,up,low,1.0
2021-07-29,0.006614803696729466,1.2033935429088014,60,60,up,low,1.0
2021-07-30,-0.0024062508138209364,1.2004978762168301,60,60,up,low,1.0
2021-08-02,-0.000923834330461092,1.1993888150651355,60,60,up,low,1.0
2021-08-03,0.007770897463193072,1.2087091425655074,60,60,up,low,1.0
2021-08-04,-0.006155181898246587,1.201269317930943,60,60,up,low,1.0
2021-08-05,0.0066881014912109115,1.2093035290475431,60,60,up,low,1.0
2021-08-06,0.003933129829086938,1.2140598768300601,60,60,up,low,1.0
2021-08-09,-0.0013892783288799373,1.2123732097532174,60,60,up,low,1.0
2021-08-10,0.0035413414166351556,1.2166666372133355,60,60,up,low,1.0
2021-08-11,0.005738486034387134,1.223648461719489,60,60,up,low,1.0
2021-08-12,-0.0005006398580431139,1.223035854527319,60,60,up,low,1.0
2021-08-13,0.00013187673247563219,1.2231971444995147,60,60,up,low,1.0
2021-08-16,-0.00024701869010640523,1.2228949919431384,60,60,up,low,1.0
2021-08-17,-0.007236950475123198,1.2140449614501698,60,60,up,low,1.0
2021-08-18,-0.009171773280836642,1.202910016311007,60,60,up,low,1.0
2021-08-19,-0.0028489544327857117,1.1994829804877953,60,60,up,low,1.0
2021-08-20,0.007262730824496151,1.2081945025036425,60,60,up,low,1.0
2021-08-23,0.00766455270688283,1.2174547729482477,60,60,up,low,1.0
2021-08-24,0.005872606263751037,1.224604405473697,60,60,up,low,1.0
2021-08-25,0.0049442188084411675,1.23065911760814,60,60,up,low,1.0
2021-08-26,-0.007087354531793964,1.2219370001338665,60,60,up,low,1.0
2021-08-27,0.010755055333557766,1.2350790001844278,60,60,up,low,1.0
2021-08-30,-0.0010391545916088995,1.2337955621703864,60,60,up,low,1.0
2021-08-31,9.656035332273847e-05,1.2339146979057976,60,60,up,low,1.0
2021-09-01,0.0005296424368125206,1.234568231493215,60,60,up,low,1.0
2021-09-02,0.006477961519500965,1.2425657169900264,60,60,up,low,1.0
2021-09-03,-0.0026543776925353185,1.239267478269339,60,60,up,low,1.0
2021-09-06,0.0,1.239267478269339,60,60,up,low,1.0
2021-09-07,-0.008647112945897682,1.2285513924145661,60,60,up,low,1.0
2021-09-08,-0.0009365662984537491,1.2274007725845122,60,60,up,low,1.0
2021-09-09,-0.0027806831606916257,1.2239877599247666,60,60,up,low,1.0
2021-09-10,-0.00613471693441481,1.2164789414864396,60,60,up,low,1.0
2021-09-13,0.0037195466222936266,1.221003691624337,60,60,up,low,1.0
2021-09-14,-0.007391104322884375,1.2119791259609145,60,60,up,low,1.0
2021-09-15,0.009116988754149687,1.2230287260225645,60,60,up,low,1.0
2021-09-16,-0.0017024989958402993,1.2209465208446273,60,60,up,low,1.0
2021-09-17,-0.0075983845296915915,1.2116692996890606,60,60,up,low,1.0
2021-09-20,-0.015120395280156644,1.1933483809289314,60,60,up,low,1.0
2021-09-21,-0.0017990841942620071,1.1912014467185539,60,60,neutral,low,0.6
2021-09-22,0.011127895487819612,1.2044570119225775,60,60,up,low,1.0
2021-09-23,0.013042388043917576,1.2201660076542893,60,60,up,low,1.0
2021-09-24,0.0003820907706253316,1.2206322218244448,60,60,up,low,1.0
2021-09-27,0.0010652787091033926,1.2219325353419999,60,60,up,low,1.0
2021-09-28,-0.016211435669290713,1.2021232546530898,60,60,up,low,1.0
2021-09-29,0.00119401961477262,1.2035586133985199,60,60,up,low,1.0
2021-09-30,-0.013361293808782352,1.1874775131488116,60,60,up,low,1.0
2021-10-01,0.011181325240340103,1.2007550854389186,60,60,neutral,low,0.6
2021-10-04,-0.007624626705939046,1.191599776147189,60,60,neutral,low,0.6
2021-10-05,0.00853667416592226,1.2017720751723435,60,60,up,low,1.0
2021-10-06,0.0022834848019039973,1.2045163034413522,60,60,up,low,1.0
2021-10-07,0.008797938941916156,1.2151135643335718,60,60,up,low,1.0
2021-10-08,-0.0024467557003763365,1.212140478293434,60,60,up,low,1.0
2021-10-11,-0.0055147764430612855,1.2054557945380602,60,60,up,low,1.0
2021-10-12,0.0007864180087370038,1.2064037866836212,60,60,up,low,1.0
2021-10-13,0.003617818193515403,1.2107683362518111,60,60,up,low,1.0
2021-10-14,0.01642060691488815,1.2306498871663953,60,60,up,low,1.0
2021-10-15,0.003486535298636909,1.2349405914382645,60,60,up,low,1.0
2021-10-18,0.0008705352986529655,1.2360156508148508,60,60,up,low,1.0
2021-10-19,0.005971622335161229,1.2433966694818654,60,60,up,low,1.0
2021-10-20,0.007167808634707279,1.252309098865744,60,60,up,low,1.0
2021-10-21,0.0020124894462167616,1.2548293577106124,60,60,up,low,1.0
2021-10-22,0.002777782775645601,1.2583150010868356,60,60,up,low,1.0
2021-10-25,0.0027255185096763342,1.2617445619133012,60,60,up,low,1.0
2021-10-26,-0.0015945336987850229,1.2597326676900718,60,60,up,low,1.0
2021-10-27,-0.013039705042632509,1.2433061252708246,60,60,up,low,1.0
2021-10-28,0.010667022022019693,1.2565684990892005,60,60,up,low,1.0
2021-10-29,-0.0015165499762584656,1.2546628501617396,60,60,up,low,1.0
2021-11-01,0.007200878034522802,1.2636975243202009,60,60,up,low,1.0
2021-11-02,0.002403062634422499,1.266734268622107,60,60,up,low,1.0
2021-11-03,0.006123046819839116,1.274490541857175,60,60,up,low,1.0
2021-11-04,-0.0002637509936189622,1.2741543937104023,60,60,up,low,1.0
2021-11-05,0.0074579181033950625,1.2836569328297756,60,60,up,low,1.0
2021-11-08,0.0020714915336257547,1.2863160172982124,60,60,up,low,1.0
2021-11-09,0.00017469404753784265,1.2865407290496869,60,60,up,low,1.0
2021-11-10,-0.007674967217857341,1.2766665711297922,60,60,up,low,1.0
2021-11-11,0.0031244119419228038,1.2806554034104836,60,60,up,low,1.0
2021-11-12,0.004956371841891116,1.2870028077911129,60,60,up,low,1.0
2021-11-15,0.0016945685295565746,1.2891837222466467,60,60,up,low,1.0
2021-11-16,0.0018088146386854855,1.2915156166354014,60,60,up,low,1.0
2021-11-17,-0.005377473887410049,1.2845705251317623,60,60,up,low,1.0
2021-11-18,-0.0035137526303337754,1.2800568620702313,60,60,up,low,1.0
2021-11-19,-0.005987701656353526,1.2723922634769866,60,60,up,low,1.0
2021-11-22,-0.0007815038698389856,1.2713978839991262,60,60,up,low,1.0
2021-11-23,0.0029897509957929613,1.2751990470888617,60,60,up,low,1.0
2021-11-24,0.001569145903708195,1.2772000204500138,60,60,up,low,1.0
2021-11-25,0.0,1.2772000204500138,60,60,up,low,1.0
2021-11-26,-0.02408363675286079,1.2464403990967494,60,60,neutral,low,0.6
2021-11-29,0.008477557876587589,1.257007169719809,60,60,up,low,1.0
2021-11-30,-0.025491335946046214,1.2249643776698926,60,60,neutral,low,0.6
2021-12-01,-0.013855267727618912,1.2079921682604802,60,60,down,high,0.0
2021-12-02,0.022756117972592582,1.2354813805513836,60,60,up,high,0.7
2021-12-03,-0.005285043198543502,1.2289518080841733,60,60,up,high,0.7
2021-12-06,0.012457844341516018,1.2442618984125104,60,60,up,high,0.7
2021-12-07,0.018154228110713475,1.2668505127457605,60,60,up,high,0.7
2021-12-08,0.003761132178450799,1.2716153049745356,60,60,up,high,0.7
2021-12-09,-0.008770347766478363,1.2604627965247326,60,60,up,high,0.7
2021-12-10,0.005348967214315611,1.267204970698208,60,60,up,high,0.7
2021-12-13,-0.006958789335335045,1.2583867582624297,60,60,up,high,0.7
2021-12-14,-0.006518896912816018,1.250183464708864,60,60,up,high,0.7
2021-12-15,0.011553372233864323,1.2646272996372678,60,60,up,high,0.7
2021-12-16,-0.0033077030713366757,1.2604442880341615,60,60,up,high,0.7
2021-12-17,-0.007701132402185658,1.250737439686432,60,60,up,high,0.7
2021-12-20,-0.013023567930252574,1.2344483756777656,60,60,up,high,0.7
2021-12-21,0.020531875119225388,1.259793915568312,60,60,up,high,0.7
2021-12-22,0.0074349471721789516,1.2691604167783948,60,60,up,high,0.7
2021-12-23,0.006858755961084529,1.277865278352546,60,60,up,high,0.7
2021-12-24,0.0,1.277865278352546,60,60,up,high,0.7
2021-12-27,0.012880999776590631,1.294325460717518,60,60,up,high,0.7
2021-12-28,0.0004172599993650914,1.2948655309584352,60,60,up,high,0.7
2021-12-29,0.002422153961525701,1.2980018946338892,60,60,up,high,0.7
2021-12-30,-0.0014739326136409478,1.2960887273088206,60,60,up,high,0.7
2021-12-31,-0.00020752488290045698,1.2958197566474572,60,60,up,high,0.7
2022-01-03,3.91713208920338e-05,1.2958705156189632,60,60,up,high,0.7
2022-01-04,0.0054353452911813675,1.3029140193240134,60,60,up,high,0.7
2022-01-05,-0.017923533444039845,1.279561196323951,60,60,up,high,0.7
2022-01-06,0.0024990570640867553,1.2827588927705558,60,60,up,high,0.7
2022-01-07,-0.003120752126511428,1.2787557202281405,60,60,up,high,0.7
2022-01-10,-0.003740160509889087,1.2739729685815484,60,60,up,high,0.7
2022-01-11,0.00991844276034927,1.2866087965486568,60,60,up,high,0.7
2022-01-12,0.0014784532116069668,1.288510987455996,60,60,up,high,0.7
2022-01-13,-0.007825635622996647,1.2784275699719376,60,60,up,high,0.7
2022-01-14,-0.0014022416053595783,1.2766349056438842,60,60,up,high,0.7
2022-01-17,0.0,1.2766349056438842,60,60,up,high,0.7
2022-01-18,-0.017301910162796176,1.254546683195744,60,60,neutral,high,0.4
2022-01-19,-0.00992696928974039,1.2420928367991142,60,60,neutral,high,0.4
2022-01-20,-0.011361489075750533,1.2279808126027532,60,60,down,high,0.0
2022-01-21,-0.01604345581021387,1.2082797566999703,60,60,down,high,0.0
2022-01-24,0.006924227867357979,1.216646161062877,60,60,down,high,0.0
2022-01-25,-0.01223359854154925,1.2017622003613166,60,60,down,high,0.0
2022-01-26,-0.007123922449880798,1.1932009396427445,60,60,down,high,0.0
2022-01-27,-0.006662083639119318,1.1852517351845688,60,60,down,high,0.0
2022-01-28,0.01971097381818682,1.2086142011047525,60,60,down,high,0.0
2022-01-31,0.0192584347586908,1.2318902188451555,60,60,down,high,0.0
2022-02-01,0.007637607960020012,1.241298913386478,60,60,down,high,0.0
2022-02-02,0.006134717566680611,1.2489139316359317,60,60,down,high,0.0
2022-02-03,-0.016409603377609928,1.2284197493650146,60,60,down,high,0.0
2022-02-04,0.0007797859269276123,1.2293776537979295,60,60,down,high,0.0
2022-02-07,0.0004102390163603042,1.229881992477359,60,60,down,high,0.0
2022-02-08,0.008606173615350344,1.2404665704310123,60,60,down,high,0.0
2022-02-09,0.017905967483919264,1.262678324506039,60,60,down,high,0.0
2022-02-10,-0.015943492635649946,1.242546821938082,60,60,down,high,0.0
2022-02-11,-0.014313854375683383,1.2247611876738922,60,60,down,high,0.0
2022-02-14,-0.007172927962945947,1.2159760639028951,60,60,down,high,0.0
2022-02-15,0.016203685129752177,1.2356793571676932,60,60,down,high,0.0
2022-02-16,0.0013114438376738756,1.2372998812459914,60,60,down,high,0.0
2022-02-17,-0.019597063506119786,1.2130524368970992,60,60,down,high,0.0
2022-02-18,-0.005087205957974403,1.206881389312781,60,60,down,high,0.0
2022-02-21,0.0,1.206881389312781,60,60,down,high,0.0
2022-02-22,-0.010421483121574544,1.1943038952843155,60,60,down,high,0.0
2022-02-23,-0.01660356213121621,1.1744741963554088,60,60,down,high,0.0
2022-02-24,0.013630786886838542,1.1904832038300204,60,60,down,high,0.0
2022-02-25,0.025309823222354304,1.2206141232681402,60,60,neutral,high,0.4
2022-02-28,-0.004023905988911383,1.2157024867873718,60,60,down,high,0.0
2022-03-01,-0.01631335616295568,1.1958702991322185,60,60,down,high,0.0
2022-03-02,0.021950493014731315,1.2221202417798451,60,60,down,high,0.0
2022-03-03,-0.004505002793753709,1.216614586676324,60,60,down,high,0.0
2022-03-04,-0.008234024276598209,1.2065969526343676,60,60,down,high,0.0
2022-03-07,-0.030696513388041902,1.169558633123856,60,60,down,high,0.0
2022-03-08,-0.005671918374622913,1.162924992022442,60,60,down,high,0.0
2022-03-09,0.02478352948293897,1.191746377848677,60,60,down,high,0.0
2022-03-10,-0.003874924996970894,1.1871284500191017,60,60,down,high,0.0
2022-03-11,-0.011837799572880607,1.1730754613605112,60,60,down,high,0.0
2022-03-14,-0.006788890599886201,1.1651115803879237,60,60,down,high,0.0
2022-03-15,0.01806276294270525,1.1861567146662715,60,60,down,high,0.0
2022-03-16,0.024874110662135913,1.215661308049516,60,60,down,high,0.0
2022-03-17,0.013194169569870505,1.231700949487452,60,60,down,high,0.0
2022-03-18,0.010610572139217938,1.244770001265932,60,60,down,high,0.0
2022-03-21,-0.002911614817677997,1.241145710485645,60,60,down,high,0.0
2022-03-22,0.008816673412899894,1.2520884868728184,60,60,down,high,0.0
2022-03-23,-0.01313603718229551,1.2356410059537328,60,60,down,high,0.0
2022-03-24,0.01217253824252954,1.2506818933527424,60,60,down,high,0.0
2022-03-25,0.005582209355978095,1.2576634615191684,60,60,down,high,0.0
2022-03-28,0.004009209785436072,1.2627056981758764,60,60,down,high,0.0
2022-03-29,0.01638075745581095,1.283389773955766,60,60,down,high,0.0
2022-03-30,-0.00772273830898881,1.2734784905830734,60,60,neutral,high,0.4
2022-03-31,-0.01387639451449633,1.2558072006420173,60,60,down,high,0.0
2022-04-01,0.0045038248852664765,1.2614631363633657,60,60,neutral,high,0.4
2022-04-04,0.002701557853765169,1.2648710520066435,60,60,neutral,high,0.4
2022-04-05,-0.011620156557401838,1.2501730523574008,60,60,down,high,0.0
2022-04-06,-0.006073481904292972,1.2425801489466735,60,60,down,high,0.0
2022-04-07,0.002954900652341288,1.2462518498393822,60,60,down,high,0.0
2022-04-08,0.000778359642725709,1.2472218819839695,60,60,down,high,0.0
2022-04-11,-0.009799394580267642,1.2349998626332646,60,60,down,high,0.0
2022-04-12,-0.0025540245362331926,1.2318456426818545,60,60,down,high,0.0
2022-04-13,0.01229701829841109,1.2469936710907312,60,60,neutral,high,0.4
2022-04-14,-0.007626554081658879,1.2374834064186713,60,60,up,high,0.7
2022-04-15,0.0,1.2374834064186713,60,60,up,high,0.7
2022-04-18,-0.0028360579541686195,1.2339738317607458,60,60,up,high,0.7
2022-04-19,0.01882559360354561,1.2572041216348835,60,60,up,high,0.7
2022-04-20,0.005034958937265689,1.2635340927630765,60,60,up,high,0.7
2022-04-21,-0.01587802953438574,1.243471661120481,60,60,up,high,0.7
2022-04-22,-0.02728831602509028,1.2095394134635813,60,60,neutral,high,0.4
2022-04-25,0.004111180207626189,1.2145120479605565,60,60,neutral,high,0.4
2022-04-26,-0.024529038974702707,1.184721234600886,60,60,down,high,0.0
2022-04-27,0.001749198245007102,1.1867935469052724,60,60,down,high,0.0
2022-04-28,0.01886255801284247,1.2091795090330402,60,60,down,high,0.0
2022-04-29,-0.03108329006506661,1.1715942316130314,60,60,down,high,0.0
2022-05-02,0.004026929161625163,1.1763121585899057,60,60,down,high,0.0
2022-05-03,0.006468443540102938,1.1839210673732812,60,60,down,high,0.0
2022-05-04,0.028351853359143326,1.217487423864249,60,60,down,high,0.0
2022-05-05,-0.03275884983849889,1.1776039361656192,60,60,down,high,0.0
2022-05-06,-0.010385964387886764,1.1653733836215678,60,60,down,high,0.0
2022-05-09,-0.033400668732527075,1.1264491332855195,60,60,down,high,0.0
2022-05-10,-0.000798860145994256,1.125549257966448,60,60,down,high,0.0
2022-05-11,-0.015110307692279388,1.1085418623557581,60,60,down,high,0.0
2022-05-12,0.0056884223428770204,1.114847716653597,60,60,down,high,0.0
2022-05-13,0.027408519962498965,1.1454040425506435,60,60,down,high,0.0
2022-05-16,-0.005483157420746973,1.1391236118749783,60,60,down,high,0.0
2022-05-17,0.021243930189478885,1.1633230743628376,60,60,down,high,0.0
2022-05-18,-0.03857316755313944,1.1184500184970065,60,60,down,high,0.0
2022-05-19,0.0007224558965833272,1.1192580493079034,60,60,down,high,0.0
2022-05-20,0.0005511145458441069,1.11987488869943,60,60,down,high,0.0
2022-05-23,0.013294800833588166,1.1347634023032258,60,60,down,high,0.0
2022-05-24,-0.009000508648366833,1.1245499544869455,60,60,down,high,0.0
2022-05-25,0.012866448244371553,1.1390189182745623,60,60,down,high,0.0
2022-05-26,0.02211373183880797,1.164206877192615,60,60,down,high,0.0
2022-05-27,0.024574762346079453,1.1928169845212948,60,60,neutral,high,0.4
2022-05-30,0.0,1.1928169845212948,60,60,up,high,0.7
2022-05-31,-0.009401792615624386,1.1816023666044313,60,60,up,high,0.7
2022-06-01,-0.01071360336783849,1.1689431475101322,60,60,down,high,0.0
2022-06-02,0.019988248878852744,1.1923082740677942,60,60,up,high,0.7
2022-06-03,-0.012953322814838228,1.1768639200989914,60,60,up,high,0.7
2022-06-06,0.0038077530628065847,1.181345127295255,60,60,up,high,0.7
2022-06-07,0.01027724559794366,1.1934861013044025,60,60,up,high,0.7
2022-06-08,-0.013786211063048672,1.177032450011005,60,60,down,high,0.0
2022-06-09,-0.02309974097039481,1.1498433053020016,60,60,down,high,0.0
2022-06-10,-0.027066875486294488,1.118720639728643,60,60,down,high,0.0
2022-06-13,-0.042005459188970466,1.0717282655526625,60,60,down,high,0.0
2022-06-14,-0.005797932109917125,1.065514457828709,60,60,down,high,0.0
2022-06-15,0.012127805987937872,1.0784368104505986,60,60,down,high,0.0
2022-06-16,-0.03622969846446323,1.0393653699949958,60,60,down,high,0.0
2022-06-17,0.003970962329853417,1.0434926507262001,60,60,down,high,0.0
2022-06-20,0.0,1.0434926507262001,60,60,down,high,0.0
2022-06-21,0.018603937250685536,1.0629057225218617,60,60,down,high,0.0
2022-06-22,-0.0016477034640743648,1.0611543690808778,60,60,down,high,0.0
2022-06-23,0.00935902803440607,1.0710857425699383,60,60,down,high,0.0
2022-06-24,0.03291715380075165,1.106342836691905,60,60,down,high,0.0
2022-06-27,-0.0008488675569534807,1.1054036981509694,60,60,down,high,0.0
2022-06-28,-0.01567842624524725,1.088072707798286,60,60,down,high,0.0
2022-06-29,-0.005930583857502009,1.081619801361629,60,60,down,high,0.0
2022-06-30,-0.007712427384229122,1.073277887186283,60,60,down,high,0.0
2022-07-01,0.012107725823840265,1.086272841577125,60,60,down,high,0.0
2022-07-04,0.0,1.086272841577125,60,60,down,high,0.0
2022-07-05,-0.0011545403164722127,1.0850186957868353,60,60,down,high,0.0
2022-07-06,-8.851746675020205e-05,1.0849226526805076,60,60,down,high,0.0
2022-07-07,0.016633959176967097,1.102969211795362,60,60,down,high,0.0
2022-07-08,-0.003258160341200042,1.0993755612519256,60,60,down,high,0.0
2022-07-11,-0.010383989312076621,1.0879596571739274,60,60,down,high,0.0
2022-07-12,-0.005360174708330316,1.08212800333586,60,60,down,high,0.0
2022-07-13,-0.0043434643366394785,1.0774278189456918,60,60,down,high,0.0
2022-07-14,-0.00820857529020466,1.068583671574115,60,60,down,high,0.0
2022-07-15,0.019491679400467834,1.0894121619130124,60,60,down,high,0.0
2022-07-18,-0.0036702853303083455,1.0854137084364837,60,60,down,high,0.0
2022-07-19,0.029786485275864156,1.1177443678810481,60,60,down,high,0.0
2022-07-20,0.008234358147656514,1.1269482753237066,60,60,down,high,0.0
2022-07-21,0.007845483884043318,1.1357897298559092,60,60,down,high,0.0
2022-07-22,-0.007016847339916534,1.1278200667112652,60,60,down,high,0.0
2022-07-25,0.00286232023125374,1.1310482489054268,60,60,down,high,0.0
2022-07-26,-0.009605746892773484,1.1201836857029266,60,60,down,high,0.0
2022-07-27,0.020802911901605204,1.1434867682302199,60,60,down,high,0.0
2022-07-28,0.015328526411859594,1.1610147353586489,60,60,neutral,high,0.4
2022-07-29,0.010341448242893483,1.1730213091535968,60,60,up,high,0.7
2022-08-01,-0.0018372553714668884,1.1708661694525093,60,60,up,high,0.7
2022-08-02,-0.00507288532384767,1.164926499645304,60,60,up,high,0.7
2022-08-03,0.011991583104570235,1.1788958125765168,60,60,up,high,0.7
2022-08-04,-0.0008281362936938183,1.1779195261676385,60,60,up,high,0.7
2022-08-05,0.0020323928734995024,1.1803135214181775,60,60,up,high,0.7
2022-08-08,0.003225399831257437,1.1841205044509906,60,60,up,high,0.7
2022-08-09,-0.0062522789376989185,1.1767170527613142,60,60,up,high,0.7
2022-08-10,0.023288661086409732,1.2041212173976714,60,60,up,high,0.7
2022-08-11,0.0029989543242413806,1.207732321929497,60,60,up,high,0.7
2022-08-12,0.016565123917857093,1.2277385575018605,60,60,up,high,0.7
2022-08-15,0.0018383608671740923,1.2299955840210928,60,60,up,high,0.7
