date,portfolio_type,gross_turnover,cost_per_unit,daily_return,cost_adjusted_return
2023-08-21,longonly,0.2352941176470576,0.001,0.0062351030574399,0.005999808939792842
2023-08-22,longonly,0.19607843137254802,0.001,-0.0002950695320673,-0.000491147963439848
2023-08-23,longonly,0.3333333333333316,0.001,0.0139661400796266,0.01363280674629327
2023-08-24,longonly,0.25490196078431243,0.001,-0.0101044044053688,-0.010359306366153113
2023-08-25,longonly,0.2745098039215672,0.001,0.0087328127384423,0.008458302934520733
2023-08-28,longonly,0.2156862745098028,0.001,0.0096204877201198,0.009404801445609996
2023-08-29,longonly,0.25490196078431243,0.001,0.0159309151707137,0.01567601320992939
2023-08-30,longonly,0.29411764705882204,0.001,0.0070968405675309,0.006802722920472078
2023-08-31,longonly,0.31372549019607676,0.001,0.0063520892895517,0.006038363799355624
2023-09-01,longonly,0.3529411764705864,0.001,0.0100155139249063,0.009662572748435712
2023-09-04,longonly,0.1372549019607836,0.001,0.0,-0.0001372549019607836
2023-09-05,longonly,0.2745098039215672,0.001,-0.004330576270074,-0.004605086073995567
2023-09-06,longonly,0.3333333333333316,0.001,0.0015686584224988,0.0012353250891654684
2023-09-07,longonly,0.39215686274509604,0.001,0.0048176612746061,0.004425504411861004
2023-09-08,longonly,0.29411764705882204,0.001,0.0050312138586064,0.004737096211547578
2023-09-11,longonly,0.23529411764705763,0.001,0.0090510282587626,0.008815734141115543
2023-09-12,longonly,0.23529411764705763,0.001,-0.0046647356418922,-0.004900029759539257
2023-09-13,longonly,0.2156862745098028,0.001,-0.0013575472017169,-0.0015732334762267029
2023-09-14,longonly,0.2549019607843124,0.001,0.009861063276661,0.009606161315876688
2023-09-15,longonly,0.2352941176470576,0.001,-0.0088491471434345,-0.009084441261081558
2023-09-18,longonly,0.3333333333333316,0.001,0.0042715264845319,0.003938193151198569
2023-09-19,longonly,0.2745098039215672,0.001,-0.000927598260915,-0.0012021080648365672
2023-09-20,longonly,0.2745098039215672,0.001,-0.0002019302268322,-0.0004764400307537672
2023-09-21,longonly,0.3137254901960768,0.001,-0.0108583822153371,-0.011172107705533178
2023-09-22,longonly,0.1568627450980384,0.001,0.0014889010531608,0.0013320383080627615
2023-09-25,longonly,0.196078431372548,0.001,0.0078335290076512,0.007637450576278652
2023-09-26,longonly,0.1568627450980384,0.001,-0.0127671666717439,-0.012924029416841938
2023-09-27,longonly,0.3137254901960768,0.001,0.0079740977609836,0.007660372270787523
2023-09-28,longonly,0.2352941176470576,0.001,0.0118255506749809,0.011590256557333842
2023-09-29,longonly,0.19607843137254802,0.001,-0.0048329207802402,-0.005028999211612747
2023-10-02,longonly,0.3725490196078412,0.001,-0.0007328175477476,-0.0011053665673554413
2023-10-03,longonly,0.3333333333333316,0.001,-0.0132784373502562,-0.013611770683589531
2023-10-04,longonly,0.2745098039215672,0.001,0.0143104292013359,0.014035919397414333
2023-10-05,longonly,0.294117647058822,0.001,0.0044425435915263,0.004148425944467478
2023-10-06,longonly,0.23529411764705763,0.001,0.0154038999786114,0.015168605860964343
2023-10-09,longonly,0.2156862745098028,0.001,0.0132247259275341,0.013009039653024296
2023-10-10,longonly,0.1176470588235288,0.001,0.0070572227852544,0.006939575726430871
2023-10-11,longonly,0.196078431372548,0.001,0.0083019170168269,0.008105838585454352
2023-10-12,longonly,0.2352941176470576,0.001,-0.0021483870352061,-0.0023836811528531576
2023-10-13,longonly,0.2745098039215672,0.001,-0.000967625468653,-0.0012421352725745672
2023-10-16,longonly,0.19607843137254802,0.001,0.0130624086269184,0.012866330195545853
2023-10-17,longonly,0.1176470588235288,0.001,0.0059642804937023,0.005846633434878771
2023-10-18,longonly,0.2156862745098028,0.001,-0.0086119737720826,-0.008827660046592403
2023-10-19,longonly,0.2156862745098028,0.001,-0.0090083880233884,-0.009224074297898203
2023-10-20,longonly,0.2156862745098028,0.001,-0.0119436884116338,-0.012159374686143603
2023-10-23,longonly,0.294117647058822,0.001,-0.0011502667656113,-0.001444384412670122
2023-10-24,longonly,0.2352941176470576,0.001,0.0133490247851684,0.013113730667521343
2023-10-25,longonly,0.2745098039215672,0.001,-0.0068205872898086,-0.007095097093730168
2023-10-26,longonly,0.2745098039215672,0.001,0.0028426751400825,0.0025681653361609327
2023-10-27,longonly,0.2352941176470576,0.001,-0.0007832332073031,-0.0010185273249501575
2023-10-30,longonly,0.3725490196078412,0.001,0.0132254596524496,0.012852910632841759
2023-10-31,longonly,0.45098039215686037,0.001,0.0162118233608976,0.01576084296874074
2023-11-01,longonly,0.39215686274509604,0.001,0.0185467204237982,0.018154563561053105
2023-11-02,longonly,0.4117647058823508,0.001,0.0270807249850652,0.02666896027918285
2023-11-03,longonly,0.3529411764705864,0.001,0.0241443500900826,0.023791408913612012
2023-11-06,longonly,0.196078431372548,0.001,0.0012803681621118,0.0010842897307392519
2023-11-07,longonly,0.2352941176470576,0.001,0.0073064920517808,0.007071197934133742
2023-11-08,longonly,0.196078431372548,0.001,0.0027472191411678,0.002551140709795252
2023-11-09,longonly,0.23529411764705763,0.001,-0.0016553380274846,-0.0018906321451316577
2023-11-10,longonly,0.2745098039215672,0.001,0.020845296851788,0.020570787047866433
2023-11-13,longonly,0.2549019607843124,0.001,0.0051956436431299,0.004940741682345587
2023-11-14,longonly,0.2745098039215672,0.001,0.0271654834930822,0.026890973689160633
2023-11-15,longonly,0.29411764705882204,0.001,0.0050740315250075,0.0047799138779486775
2023-11-16,longonly,0.29411764705882204,0.001,0.0040661418088101,0.0037720241617512783
2023-11-17,longonly,0.2549019607843124,0.001,0.0062430752499318,0.0059881732891474875
2023-11-20,longonly,0.1764705882352932,0.001,0.0109844407859971,0.010807970197761807
2023-11-21,longonly,0.29411764705882204,0.001,0.0013575818712021,0.0010634642241432778
2023-11-22,longonly,0.3137254901960768,0.001,0.0076326882310924,0.0073189627408963235
2023-11-23,longonly,0.15686274509803838,0.001,0.0,-0.00015686274509803838
2023-11-24,longonly,0.25490196078431243,0.001,0.0052654602979893,0.005010558337204988
2023-11-27,longonly,0.2745098039215672,0.001,0.0039622601827582,0.0036877503788366323
2023-11-28,longonly,0.2745098039215672,0.001,0.0025299833209742,0.0022554735170526325
2023-11-29,longonly,0.3333333333333316,0.001,0.0132873674313169,0.012954034097983569
2023-11-30,longonly,0.294117647058822,0.001,0.0118430086714193,0.01154889102436048
2023-12-01,longonly,0.5686274509803892,0.001,0.0208841436572231,0.02031551620624271
2023-12-04,longonly,0.3333333333333316,0.001,0.0035710225868519,0.0032376892535185683
2023-12-05,longonly,0.3333333333333316,0.001,-0.0027810188344809,-0.0031143521678142316
2023-12-06,longonly,0.29411764705882204,0.001,0.0020484556074148,0.001754337960355978
2023-12-07,longonly,0.3529411764705864,0.001,0.0112312826481397,0.010878341471669113
2023-12-08,longonly,0.2745098039215672,0.001,0.0097694664113679,0.009494956607446333
2023-12-11,longonly,0.3725490196078412,0.001,0.0088172426780685,0.008444693658460659
2023-12-12,longonly,0.3137254901960768,0.001,0.009649083363935,0.009335357873738922
2023-12-13,longonly,0.29411764705882204,0.001,0.0268994775263595,0.026605359879300676
2023-12-14,longonly,0.43137254901960564,0.001,0.0251097215816554,0.024678349032635792
