week_start,date,strategy,side,rank,ticker,weight,expected_return,realized_weekly_return,portfolio_weekly_return,regime_label
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_only,long,6,AMAT,0.1,,0.07360485738499989,0.0588826356525189,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_only,long,7,APP,0.1,,0.0871982328826133,0.0588826356525189,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_only,long,8,APP,0.1,,0.0871982328826133,0.0588826356525189,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_only,long,9,APTV,0.1,,0.07090980335326136,0.0588826356525189,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_only,long,10,APTV,0.1,,0.07090980335326136,0.0588826356525189,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,1,ADI,0.1,,0.03288156044863699,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,2,ADI,0.1,,0.03288156044863699,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,3,AIG,0.1,,0.029818724193082957,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,4,AIG,0.1,,0.029818724193082957,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,5,AMAT,0.1,,0.07360485738499989,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,6,AMAT,0.1,,0.07360485738499989,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,7,APP,0.1,,0.0871982328826133,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,8,APP,0.1,,0.0871982328826133,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,9,APTV,0.1,,0.07090980335326136,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,long,10,APTV,0.1,,0.07090980335326136,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,1,AAPL,-0.1,,-0.006537508513347001,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,2,AAPL,-0.1,,-0.006537508513347001,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,3,ABNB,-0.1,,0.04223878627445332,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,4,ABNB,-0.1,,0.04223878627445332,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,5,ABT,-0.1,,-0.004097974377140434,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,6,ABT,-0.1,,-0.004097974377140434,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,7,ACN,-0.1,,-0.004305177499053459,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,8,ACN,-0.1,,-0.004305177499053459,0.05492330248807556,stress_building
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,9,AEP,-0.1,,-0.007501460062695697,0.05492330248807556,normal
2021-05-24 00:00:00+00:00,2021-05-24 00:00:00+00:00,long_short,short,10,AEP,-0.1,,-0.007501460062695697,0.05492330248807556,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,1,ADM,0.1,,0.03366899000254597,0.031092157058683956,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,2,ADM,0.1,,0.03366899000254597,0.031092157058683956,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,3,ALB,0.1,,0.03866406143333778,0.031092157058683956,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,4,ALB,0.1,,0.03866406143333778,0.031092157058683956,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,5,AMAT,0.1,,0.01245204633245578,0.031092157058683956,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,6,AMAT,0.1,,0.01245204633245578,0.031092157058683956,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,7,AMT,0.1,,0.03844042827583882,0.031092157058683956,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,8,AMT,0.1,,0.03844042827583882,0.031092157058683956,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,9,ANET,0.1,,0.03223525924924142,0.031092157058683956,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_only,long,10,ANET,0.1,,0.03223525924924142,0.031092157058683956,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,1,ADM,0.1,,0.03366899000254597,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,2,ADM,0.1,,0.03366899000254597,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,3,ALB,0.1,,0.03866406143333778,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,4,ALB,0.1,,0.03866406143333778,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,5,AMAT,0.1,,0.01245204633245578,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,6,AMAT,0.1,,0.01245204633245578,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,7,AMT,0.1,,0.03844042827583882,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,8,AMT,0.1,,0.03844042827583882,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,9,ANET,0.1,,0.03223525924924142,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,long,10,ANET,0.1,,0.03223525924924142,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,1,ABT,-0.1,,-0.06309473222526052,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,2,ABT,-0.1,,-0.06309473222526052,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,3,AEP,-0.1,,0.00034882301507965785,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,4,AEP,-0.1,,0.00034882301507965785,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,5,AES,-0.1,,-0.017709593295620607,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,6,AES,-0.1,,-0.017709593295620607,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,7,AMGN,-0.1,,-0.0045809713654983986,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,8,AMGN,-0.1,,-0.0045809713654983986,0.050856456665161455,stress_building
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,9,AZO,-0.1,,-0.013785024161087622,0.050856456665161455,normal
2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,long_short,short,10,AZO,-0.1,,-0.013785024161087622,0.050856456665161455,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,1,A,0.1,,0.040826723219717254,0.047916299166586726,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,2,A,0.1,,0.040826723219717254,0.047916299166586726,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,3,A,0.1,,0.040826723219717254,0.047916299166586726,calm_trending_down
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,4,A,0.1,,0.040826723219717254,0.047916299166586726,calm_trending_up
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,5,ADBE,0.1,,0.07286424135901903,0.047916299166586726,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,6,ADBE,0.1,,0.07286424135901903,0.047916299166586726,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,7,ADBE,0.1,,0.07286424135901903,0.047916299166586726,calm_trending_down
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,8,ADBE,0.1,,0.07286424135901903,0.047916299166586726,calm_trending_up
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,9,ADI,0.1,,0.012199566675461071,0.047916299166586726,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_only,long,10,ADI,0.1,,0.012199566675461071,0.047916299166586726,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,1,A,0.1,,0.040826723219717254,0.056829858849641354,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,2,A,0.1,,0.040826723219717254,0.056829858849641354,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,3,A,0.1,,0.040826723219717254,0.056829858849641354,calm_trending_down
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,4,A,0.1,,0.040826723219717254,0.056829858849641354,calm_trending_up
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,5,ADBE,0.1,,0.07286424135901903,0.056829858849641354,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,6,ADBE,0.1,,0.07286424135901903,0.056829858849641354,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,7,ADBE,0.1,,0.07286424135901903,0.056829858849641354,calm_trending_down
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,8,ADBE,0.1,,0.07286424135901903,0.056829858849641354,calm_trending_up
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,9,ADI,0.1,,0.012199566675461071,0.056829858849641354,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,long,10,ADI,0.1,,0.012199566675461071,0.056829858849641354,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,1,ABNB,-0.1,,-0.015192684608524853,0.056829858849641354,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,2,ABNB,-0.1,,-0.015192684608524853,0.056829858849641354,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,3,ABNB,-0.1,,-0.015192684608524853,0.056829858849641354,calm_trending_down
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,4,ABNB,-0.1,,-0.015192684608524853,0.056829858849641354,calm_trending_up
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,5,ABT,-0.1,,0.005673005228183925,0.056829858849641354,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,6,ABT,-0.1,,0.005673005228183925,0.056829858849641354,normal
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,7,ABT,-0.1,,0.005673005228183925,0.056829858849641354,calm_trending_down
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,8,ABT,-0.1,,0.005673005228183925,0.056829858849641354,calm_trending_up
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,9,ADSK,-0.1,,-0.025528439654591284,0.056829858849641354,stress_building
2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,long_short,short,10,ADSK,-0.1,,-0.025528439654591284,0.056829858849641354,normal
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,1,A,0.1,,0.01031140347053694,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,2,ADBE,0.1,,0.04495070142052282,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,3,ALGN,0.1,,-0.016188579217405796,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,4,AMT,0.1,,-0.0089808220879255,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,5,AMZN,0.1,,0.0418515070767993,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,6,ANET,0.1,,-0.002967077670377738,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,7,APP,0.1,,0.07024995200386841,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,8,ASML,0.1,,-0.03724376408695529,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,9,AVB,0.1,,-0.039787520082077976,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_only,long,10,AXON,0.1,,-0.0037474360311333665,0.0058448364795851806,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,1,A,0.1,,0.01031140347053694,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,2,ADBE,0.1,,0.04495070142052282,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,3,ALGN,0.1,,-0.016188579217405796,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,4,AMT,0.1,,-0.0089808220879255,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,5,AMZN,0.1,,0.0418515070767993,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,6,ANET,0.1,,-0.002967077670377738,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,7,APP,0.1,,0.07024995200386841,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,8,ASML,0.1,,-0.03724376408695529,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,9,AVB,0.1,,-0.039787520082077976,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,long,10,AXON,0.1,,-0.0037474360311333665,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,1,ADM,-0.1,,-0.08090909322102868,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,2,AIG,-0.1,,-0.09938488923775068,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,3,AMCR,-0.1,,-0.07189544887299071,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,4,AMP,-0.1,,-0.08469985343158681,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,5,AON,-0.1,,-0.08000477573069809,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,6,BALL,-0.1,,-0.028701047135116786,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,7,BBY,-0.1,,-0.05958933924575349,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,8,BF-B,-0.1,,-0.03361568286920158,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,9,BG,-0.1,,-0.08854781901093856,0.08108445493748852,calm_trending_down
2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,long_short,short,10,BKR,-0.1,,-0.12504823582396796,0.08108445493748852,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,1,A,0.1,,0.01565412287739898,0.022795257683302282,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,2,A,0.1,,0.01565412287739898,0.022795257683302282,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,3,ADBE,0.1,,0.024876581306229495,0.022795257683302282,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,4,ADBE,0.1,,0.024876581306229495,0.022795257683302282,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,5,APO,0.1,,0.07338335327787715,0.022795257683302282,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,6,APO,0.1,,0.07338335327787715,0.022795257683302282,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,7,APP,0.1,,-0.03797753666126935,0.022795257683302282,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,8,APP,0.1,,-0.03797753666126935,0.022795257683302282,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,9,AVB,0.1,,0.038039767616275144,0.022795257683302282,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_only,long,10,AVB,0.1,,0.038039767616275144,0.022795257683302282,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,1,A,0.1,,0.01565412287739898,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,2,A,0.1,,0.01565412287739898,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,3,ADBE,0.1,,0.024876581306229495,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,4,ADBE,0.1,,0.024876581306229495,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,5,APO,0.1,,0.07338335327787715,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,6,APO,0.1,,0.07338335327787715,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,7,APP,0.1,,-0.03797753666126935,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,8,APP,0.1,,-0.03797753666126935,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,9,AVB,0.1,,0.038039767616275144,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,long,10,AVB,0.1,,0.038039767616275144,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,1,ADM,-0.1,,0.013188249902290172,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,2,ADM,-0.1,,0.013188249902290172,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,3,AEE,-0.1,,-0.004506183702736255,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,4,AEE,-0.1,,-0.004506183702736255,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,5,AMCR,-0.1,,0.02200704254912056,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,6,AMCR,-0.1,,0.02200704254912056,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,7,APD,-0.1,,-0.014212516189329616,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,8,APD,-0.1,,-0.014212516189329616,0.010357383279062968,calm_trending_down
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,9,BALL,-0.1,,0.045712779461851705,0.010357383279062968,recovery
2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,long_short,short,10,BALL,-0.1,,0.045712779461851705,0.010357383279062968,calm_trending_down
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,1,A,0.1,,0.010456331869133306,0.04513001420008309,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,2,A,0.1,,0.010456331869133306,0.04513001420008309,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,3,AAPL,0.1,,0.051461243123027245,0.04513001420008309,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,4,AAPL,0.1,,0.051461243123027245,0.04513001420008309,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,5,ACN,0.1,,0.03454826766192132,0.04513001420008309,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,6,ACN,0.1,,0.03454826766192132,0.04513001420008309,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,7,ADBE,0.1,,0.023134311149588083,0.04513001420008309,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,8,ADBE,0.1,,0.023134311149588083,0.04513001420008309,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,9,AMD,0.1,,0.1060499171967455,0.04513001420008309,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_only,long,10,AMD,0.1,,0.1060499171967455,0.04513001420008309,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,1,A,0.1,,0.010456331869133306,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,2,A,0.1,,0.010456331869133306,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,3,AAPL,0.1,,0.051461243123027245,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,4,AAPL,0.1,,0.051461243123027245,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,5,ACN,0.1,,0.03454826766192132,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,6,ACN,0.1,,0.03454826766192132,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,7,ADBE,0.1,,0.023134311149588083,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,8,ADBE,0.1,,0.023134311149588083,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,9,AMD,0.1,,0.1060499171967455,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,long,10,AMD,0.1,,0.1060499171967455,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,1,ABNB,-0.1,,0.003741548509686332,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,2,ABNB,-0.1,,0.003741548509686332,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,3,ADM,-0.1,,-0.013504686441935143,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,4,ADM,-0.1,,-0.013504686441935143,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,5,AEE,-0.1,,-0.01272328043439197,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,6,AEE,-0.1,,-0.01272328043439197,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,7,AIG,-0.1,,-0.019787866414625932,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,8,AIG,-0.1,,-0.019787866414625932,0.05479072293487579,recovery
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,9,AMCR,-0.1,,-0.006029258892696787,0.05479072293487579,normal
2021-06-28 00:00:00+00:00,2021-06-28 00:00:00+00:00,long_short,short,10,AMCR,-0.1,,-0.006029258892696787,0.05479072293487579,recovery
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,1,A,0.1,,0.008130569785835595,0.023640053501516746,normal
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,2,A,0.1,,0.008130569785835595,0.023640053501516746,recovery
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,3,AAPL,0.1,,0.03679618211946023,0.023640053501516746,normal
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,4,AAPL,0.1,,0.03679618211946023,0.023640053501516746,recovery
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,5,ACN,0.1,,0.025521581396009685,0.023640053501516746,normal
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,6,ACN,0.1,,0.025521581396009685,0.023640053501516746,recovery
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,7,ADBE,0.1,,0.01927258592514325,0.023640053501516746,normal
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,8,ADBE,0.1,,0.01927258592514325,0.023640053501516746,recovery
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,9,ALB,0.1,,0.028479348281134964,0.023640053501516746,normal
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_only,long,10,ALB,0.1,,0.028479348281134964,0.023640053501516746,recovery
2021-07-05 00:00:00+00:00,2021-07-05 00:00:00+00:00,long_short,long,1,A,0.1,,0.008130569785835595,0.04580862518200497,normal
