date,realised_vol_20d,realised_vol_60d,drawdown_60d,regime_label,regime_run_date
2021-06-02 00:00:00+00:00,0.1379356711167225,0.11768179595410846,0.0,normal,2026-02-02 07:30:34 UTC
2021-06-03 00:00:00+00:00,0.13815812268795563,0.11682901932378882,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-06-04 00:00:00+00:00,0.13426878504842263,0.11692779081027736,0.0,normal,2026-02-02 07:30:34 UTC
2021-06-07 00:00:00+00:00,0.1325967002676804,0.11566633501209493,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-06-08 00:00:00+00:00,0.12724951169086804,0.11436492596408368,0.0,normal,2026-02-02 07:30:34 UTC
2021-06-09 00:00:00+00:00,0.09324521295475283,0.11465907119253337,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-06-10 00:00:00+00:00,0.0852257870908316,0.1116109793510634,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-06-11 00:00:00+00:00,0.06614978888411169,0.1116939267890027,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-06-14 00:00:00+00:00,0.06628980303164386,0.11192879355284178,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-06-15 00:00:00+00:00,0.05886318464391013,0.10783695306609119,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-06-16 00:00:00+00:00,0.06127389017684216,0.10863837216316612,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-06-17 00:00:00+00:00,0.06065959078057707,0.10828409270194603,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-06-18 00:00:00+00:00,0.08221909053557802,0.1078038448856032,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-06-21 00:00:00+00:00,0.10170070741886016,0.11249080355153748,0.0,recovery,2026-02-02 07:30:34 UTC
2021-06-22 00:00:00+00:00,0.10067251660718404,0.11249835242412741,0.0,recovery,2026-02-02 07:30:34 UTC
2021-06-23 00:00:00+00:00,0.09966731219901277,0.11258814407264525,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-06-24 00:00:00+00:00,0.1015491742463265,0.11116846523857098,0.0,recovery,2026-02-02 07:30:34 UTC
2021-06-25 00:00:00+00:00,0.10389647607933385,0.11172861783975871,0.0,recovery,2026-02-02 07:30:34 UTC
2021-06-28 00:00:00+00:00,0.10449560915284108,0.11076873087993683,0.0,normal,2026-02-02 07:30:34 UTC
2021-06-29 00:00:00+00:00,0.10409430560441368,0.11079611836805428,0.0,normal,2026-02-02 07:30:34 UTC
2021-06-30 00:00:00+00:00,0.10409813814829323,0.11041933242422816,0.0,recovery,2026-02-02 07:30:34 UTC
2021-07-01 00:00:00+00:00,0.10543479409899537,0.11088698074545521,0.0,recovery,2026-02-02 07:30:34 UTC
2021-07-02 00:00:00+00:00,0.10389614690836649,0.11049575543296003,0.0,recovery,2026-02-02 07:30:34 UTC
2021-07-05 00:00:00+00:00,0.1037121398980153,0.11050693585999852,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-06 00:00:00+00:00,0.10694641052411796,0.11166110220616429,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-07 00:00:00+00:00,0.10648413077461039,0.11174466899859695,0.0,recovery,2026-02-02 07:30:34 UTC
2021-07-08 00:00:00+00:00,0.1126823260671981,0.11275216238601155,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-09 00:00:00+00:00,0.12443766714787301,0.11644893976017556,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-12 00:00:00+00:00,0.12417479152227723,0.11582010742455838,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-13 00:00:00+00:00,0.128359124577681,0.11613636283855043,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-07-14 00:00:00+00:00,0.12651199187184978,0.11396199323832329,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-07-15 00:00:00+00:00,0.12399762163834938,0.113410096873157,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-07-16 00:00:00+00:00,0.11303922297474261,0.1125887587295577,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-07-19 00:00:00+00:00,0.11252922270461682,0.11797222326500918,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-20 00:00:00+00:00,0.13195592541286566,0.1240507217214182,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-21 00:00:00+00:00,0.13643124439858278,0.12565834779615231,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-22 00:00:00+00:00,0.13469241089314007,0.12529562813483408,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-07-23 00:00:00+00:00,0.13578506141108898,0.12516416716520903,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-26 00:00:00+00:00,0.1355672816091593,0.12494460061003723,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-27 00:00:00+00:00,0.135925671943605,0.12484705396511062,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-07-28 00:00:00+00:00,0.13595523672623913,0.12484998679581769,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-29 00:00:00+00:00,0.13630041678327018,0.1253406344252653,0.0,normal,2026-02-02 07:30:34 UTC
2021-07-30 00:00:00+00:00,0.13644042520716645,0.12360823769702138,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-08-02 00:00:00+00:00,0.13651011469950539,0.12301289626129899,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-08-03 00:00:00+00:00,0.13618022080312908,0.12213554290249058,0.0,normal,2026-02-02 07:30:34 UTC
2021-08-04 00:00:00+00:00,0.13829531876129197,0.11292061121670728,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-08-05 00:00:00+00:00,0.13371429090046194,0.11112021130325077,0.0,normal,2026-02-02 07:30:34 UTC
2021-08-06 00:00:00+00:00,0.12415263835080678,0.10665663705432944,0.0,normal,2026-02-02 07:30:34 UTC
2021-08-09 00:00:00+00:00,0.12431060591332367,0.10659958078437282,0.0,stress_building,2026-02-02 07:30:34 UTC
