week_start,lo_weekly_return,ls_weekly_return,spread_weekly_return,lo_cum_return,ls_cum_return,spread_cum_return,lo_drawdown,ls_drawdown,spread_drawdown
2021-05-24,0.0002330734358145,-0.0173834845348141,-0.0176165579706286,-0.0957462939578025,-0.1305620915740849,-0.06604450350639968,-1.5891617770745947,-2.6616938589503656,0.6815277966621229
2021-05-31,0.0229311374397889,0.0071446080627503,-0.015786529377038602,-0.0750107279441104,-0.1243502984834843,-0.08078841938864256,-1.4615682962589454,-2.5826349352821256,1.0569156498729082
2021-06-07,0.0038087196269471,-0.0107161485338502,-0.0145248681607973,-0.0714877031489156,-0.133733890748557,-0.09413984640890072,-1.439889843096783,-2.702062078749092,1.3968500042510037
2021-06-14,0.0092031224912683,0.0156990323919985,0.006495909900730202,-0.0629424907463461,-0.120134351039328,-0.0882554604685113,-1.3873080426273414,-2.5289775995796195,1.2470304432016301
2021-06-21,0.0276810179605268,0.008893748490302,-0.0187872694702248,-0.0370037850026491,-0.1123090472522154,-0.10538465082069537,-1.2276977502675483,-2.42938315305463,1.683148638998547
2021-06-28,0.0062695339204583,-0.004053425201083,-0.010322959121541301,-0.0309662475674502,-0.1159072361308568,-0.11461972849977675,-1.1905465861081936,-2.475178132982545,1.9182785740764075
2021-07-05,0.0075822639265776,0.0127333548728611,0.0051510909462835,-0.0236187779027446,-0.1046497692279824,-0.1100590541992339,-1.145334932416747,-2.3319017547144414,1.8021614076093708
2021-07-12,-0.046079757369473,0.0306537442331772,0.0767335016026502,-0.0686101877170957,-0.0772039322547806,-0.041770769208366754,-1.4221834438692813,-1.9825922560515488,0.0635057541922607
2021-07-19,0.0495828394908772,-0.0306280653113535,-0.0802109048022307,-0.0224292361512341,-0.1054673904867413,-0.11863120281810924,-1.1380152492911189,-2.3423078090924543,2.020412820133972
2021-07-26,0.0199528394108867,0.0202828803547625,0.00033004094387580063,-0.0029239236873818,-0.0873236925945504,-0.11834031502838471,-1.0179919661062555,-2.1113887804324643,2.0130066640095037
2021-08-02,0.0602981979305897,0.0256226134062726,-0.0346755845243171,0.0571979669139721,-0.063938540404836,-0.1489123799563007,-0.6480401022420614,-1.813760553772061,2.791387517045495
2021-08-09,-0.0561504659102816,-0.0166750514498129,0.0394754144604687,-0.00216419148765,-0.0795474134037724,-0.11531534341290173,-1.0133170575077877,-2.0124182812545537,1.9359892956367415
2021-08-16,-0.0036194716776001,-0.0024640578570631,0.001155413820537,-0.0057758299354556,-0.0818154618318289,-0.11429316653386401,-1.0355407827101215,-2.041284256816572,1.9099641346626612
